0.1,0.1,0.9627016
0.1,0.2,0.857811
0.1,0.3,0.3412617
0.1,0.4,0.1564939
0.1,0.5,0.0855289
0.1,0.6,0.05392255
0.1,0.7,0.03607311
0.1,0.8,0.02636732
0.1,0.9,0.02058096
0.1,1,0.01728167
0.2,0.1,0.9992389
0.2,0.2,0.9943246
0.2,0.3,0.9513044
0.2,0.4,0.8418759
0.2,0.5,0.6518732
0.2,0.6,0.417154
0.2,0.7,0.316169
0.2,0.8,0.2448282
0.2,0.9,0.1988938
0.2,1,0.1733034
0.3,0.1,0.9999001
0.3,0.2,0.9993746
0.3,0.3,0.9932435
0.3,0.4,0.97086
0.3,0.5,0.9297979
0.3,0.6,0.86838
0.3,0.7,0.7869808
0.3,0.8,0.7039858
0.3,0.9,0.5871732
0.3,1,0.5326787
0.4,0.1,0.9999595
0.4,0.2,0.9997922
0.4,0.3,0.998151
0.4,0.4,0.9915223
0.4,0.5,0.976919
0.4,0.6,0.9524046
0.4,0.7,0.9241898
0.4,0.8,0.9060393
0.4,0.9,0.8614426
0.4,1,0.8284453
0.5,0.1,0.9999931
0.5,0.2,0.9998874
0.5,0.3,0.9992585
0.5,0.4,0.9968012
0.5,0.5,0.9905004
0.5,0.6,0.9798176
0.5,0.7,0.9674241
0.5,0.8,0.9488953
0.5,0.9,0.9270587
0.5,1,0.9049306
0.6,0.1,0.9999968
0.6,0.2,0.9999284
0.6,0.3,0.9995827
0.6,0.4,0.9984389
0.6,0.5,0.9952604
0.6,0.6,0.9893242
0.6,0.7,0.985898
0.6,0.8,0.9720253
0.6,0.9,0.9582205
0.6,1,0.9396461
0.7,0.1,0.9999963
0.7,0.2,0.9999492
0.7,0.3,0.9997506
0.7,0.4,0.999018
0.7,0.5,0.996731
0.7,0.6,0.9932157
0.7,0.7,0.9888129
0.7,0.8,0.9823317
0.7,0.9,0.975513
0.7,1,0.9680442
0.8,0.1,0.999997
0.8,0.2,0.9999526
0.8,0.3,0.9998064
0.8,0.4,0.9992268
0.8,0.5,0.9979884
0.8,0.6,0.9956259
0.8,0.7,0.9920156
0.8,0.8,0.9868932
0.8,0.9,0.9809242
0.8,1,0.9778926
0.9,0.1,0.9999977
0.9,0.2,0.9999601
0.9,0.3,0.9998496
0.9,0.4,0.9995153
0.9,0.5,0.9985557
0.9,0.6,0.9973822
0.9,0.7,0.9938151
0.9,0.8,0.9896666
0.9,0.9,0.9870505
0.9,1,0.9634592
1,0.1,0.9999978
1,0.2,0.9999651
1,0.3,0.9998646
1,0.4,0.9995603
1,0.5,0.998756
1,0.6,0.9973127
1,0.7,0.9957359
1,0.8,0.9923088
1,0.9,0.9891857
1,1,0.9863016
