0.1,0.1,0.9999893
0.1,0.2,0.005672708
0.1,0.3,0.001996171
0.1,0.4,0.0004609273
0.1,0.5,0.0001715961
0.1,0.6,8.091489E-005
0.1,0.7,4.545935E-005
0.1,0.8,0.000025415
0.1,0.9,2.067543E-005
0.1,1,0.000014894
0.2,0.1,0.05724447
0.2,0.2,0.03422524
0.2,0.3,0.01035591
0.2,0.4,0.002002126
0.2,0.5,0.0006880992
0.2,0.6,0.0003124276
0.2,0.7,0.0001689174
0.2,0.8,0.0001037141
0.2,0.9,6.849092E-005
0.2,1,4.854194E-005
0.3,0.1,0.9999977
0.3,0.2,0.9999887
0.3,0.3,0.9784767
0.3,0.4,0.0363916
0.3,0.5,0.006582875
0.3,0.6,0.002817842
0.3,0.7,0.001446798
0.3,0.8,0.0008256136
0.3,0.9,0.000524048
0.3,1,0.0003619388
0.4,0.1,0.9999987
0.4,0.2,0.9999947
0.4,0.3,0.9999789
0.4,0.4,0.9740415
0.4,0.5,0.08192448
0.4,0.6,0.02021002
0.4,0.7,0.007638586
0.4,0.8,0.003976298
0.4,0.9,0.00222034
0.4,1,0.001415297
0.5,0.1,0.9999991
0.5,0.2,0.9999966
0.5,0.3,0.999989
0.5,0.4,0.997402
0.5,0.5,0.9718352
0.5,0.6,0.125596
0.5,0.7,0.05004543
0.5,0.8,0.01765292
0.5,0.9,0.009197997
0.5,1,0.005491438
0.6,0.1,0.9999992
0.6,0.2,0.9999977
0.6,0.3,0.9999929
0.6,0.4,0.9999817
0.6,0.5,0.9937618
0.6,0.6,0.9653226
0.6,0.7,0.821114
0.6,0.8,0.06901853
0.6,0.9,0.03488222
0.6,1,0.01796828
0.7,0.1,0.9999995
0.7,0.2,0.9999981
0.7,0.3,0.9999952
0.7,0.4,0.9999879
0.7,0.5,0.998176
0.7,0.6,0.9999503
0.7,0.7,0.944833
0.7,0.8,0.845259
0.7,0.9,0.1071878
0.7,1,0.06398195
0.8,0.1,0.9999996
0.8,0.2,0.9999987
0.8,0.3,0.999996
0.8,0.4,0.9999915
0.8,0.5,0.9999807
0.8,0.6,0.996356
0.8,0.7,0.9901823
0.8,0.8,0.9711458
0.8,0.9,0.8627172
0.8,1,0.154326
0.9,0.1,0.9999997
0.9,0.2,0.9999988
0.9,0.3,0.999997
0.9,0.4,0.9999929
0.9,0.5,0.9999864
0.9,0.6,0.9980191
0.9,0.7,0.9999587
0.9,0.8,0.9887752
0.9,0.9,0.9998949
0.9,1,0.8936942
1,0.1,0.9999997
1,0.2,0.999999
1,0.3,0.9999971
1,0.4,0.9999941
1,0.5,0.9999881
1,0.6,0.998887
1,0.7,0.9970698
1,0.8,0.9999494
1,0.9,0.9707944
1,1,0.9998965
